target_id,K_construction,depth,var_target,target_scale,alpha_rigidity_median_rule,alpha_rigidity_min_rule,alpha_rigidity_swap_rule,trivial_leaf_nmse,grid_hash
K29_14,29,9,6.695492966330115,10.961277934184736,0.2857142857142857,0.0,0.14285714285714285,1.8656493376784338,8e711dbc887e006e892fed260cfddc802e1b0ea0
K29_15,29,10,0.03111487170620403,2.788933208436013,1.0,0.6428571428571429,0.8571428571428571,6.603282651414738,4ccb3901b479587053ce4bfa960f23517b52da03
K29_16,29,10,0.14294250800877364,6.233050917845171,0.7142857142857143,0.42857142857142855,0.7142857142857143,69.41606983846867,a7c8e13bcb041ec8c7113c31a067cfea2b999acc
K29_17,29,8,0.5832378587425897,17.977247852565004,0.6428571428571429,0.21428571428571427,0.5,265.95604292270593,aafba3792ed7a795945139c2a5122b95a8abe54f
K29_18,29,10,0.014950821440988532,3.193115736188698,0.7857142857142857,0.42857142857142855,0.7857142857142857,684.4040987989965,1eefcae0283c5ded44c388a20b06a8bb225b5944
K29_19,29,8,0.0021961391278051694,1.0257122073183933,0.8571428571428571,0.6428571428571429,0.8571428571428571,1766.1070031594415,7d0f3482a686abf84c992c36c9f24af2d425b4c6
K29_20,29,9,2.0383973322779507,12.787125825700777,0.5,0.07142857142857142,0.5,16.029803574388975,6a9d5ce6e38e72a909d6121d812d97f19e50ddd1
K29_21,29,10,3.116402266054509,5.054337289480867,0.2857142857142857,0.0,0.2857142857142857,1.6656627800981127,7f724c0c32370470e44810e07f166acca6a1bfce
K29_22,29,6,121.78752241565273,51.25476121242515,0.2857142857142857,0.0,0.21428571428571427,5.933413653288074,d6204660107457433f72a68e6ba276de0a751f19
K29_23,29,10,0.06289561081249301,1.176706236822194,0.5,0.07142857142857142,0.5714285714285714,4.797867508086499,ce362f41c7a28487b6b90c7d811c38765b133934
K29_24,29,9,3.2251865122273795,6.054156305771633,0.35714285714285715,0.0,0.42857142857142855,4.36760117307757,7dc8fb5aebe3aa1fcc6cef089d61e4002446504c
K29_25,29,8,5.206219981272391e-05,3.5718498597376875,0.8571428571428571,0.5714285714285714,0.7142857142857143,399477.97761165095,8e909f20f0ce69fd4aaf858ba41f998f0dc0262c
K29_26,29,8,1.4419656712060211,2.9885363087249277,0.21428571428571427,0.0,0.2857142857142857,1.0415772706394575,a27d3c4a8726be782933787ea6d21efc4f1248aa
K29_27,29,10,0.3136709589720237,2.3021246329977716,0.14285714285714285,0.07142857142857142,0.35714285714285715,1.1153224486077404,a83ad6fd409b6e94928de7ce7708a75e123f4394
K29_28,29,7,44.860097612201535,26.589109432530236,0.21428571428571427,0.0,0.2857142857142857,2.459211843118505,e4775e2dee2cc744075f2610968d110836984eb9
K29_29,29,9,149.80788700524516,128.29552427880526,0.2857142857142857,0.21428571428571427,0.21428571428571427,73.26567875094437,77686e80ad41bbf8f415f727013d33829c0d7a59
K31_00,31,9,0.00012926629219749225,1.0,0.5333333333333333,0.26666666666666666,0.5333333333333333,7511.924135273999,47d353b4b8e21bd2c4fcba75e77e10873ab0185d
K31_01,31,8,31.195289347863078,24.39160176569541,0.3333333333333333,0.06666666666666667,0.26666666666666666,5.856677678106104,85c6d81c1785d8845066a362a301acfc6bdf6a6b
K31_02,31,9,209.53811790956533,70.10620634852675,0.2,0.0,0.2,1.148353899141236,01dbcec8a08bd6a7b62f0163d1315cdf2869fa4c
K31_03,31,10,5.68645556903345,15.45472644612806,0.13333333333333333,0.06666666666666667,0.2,14.553201887654414,1eedf6e7ca10388506196e22f13e46cc11304b67
K31_04,31,10,414.91172098993303,121.70135579302936,0.3333333333333333,0.0,0.13333333333333333,1.0943578625219712,07db5569af575c957bece76e6c7ba007d7e1b2d1
K31_05,31,10,0.43238523169318077,1.818850113804586,0.3333333333333333,0.06666666666666667,0.3333333333333333,3.3611620190805946,a01c49a064a5801d99c91f9953884adf890bcc9f
K31_06,31,10,4107.621256980367,530.0290157437533,0.4666666666666667,0.06666666666666667,0.4,1.025544296133257,e010d9bb2e34b69d32da748f745c30a087e74fd8
K31_07,31,10,7.8098374601568175,10.466203810113178,0.26666666666666666,0.0,0.4,1.8043268517386915,59f9273152f470e88aeef6526ac86df9ee61b3cc
K31_08,31,9,163.16461537061977,124.5717571229611,0.26666666666666666,0.0,0.13333333333333333,1.0119669042600385,f0ad82eafbe9c1cf2d248f5f206cad6a4d0d7e13
K31_09,31,8,1.7058830772631097,7.826039273402772,0.3333333333333333,0.13333333333333333,0.3333333333333333,1.4696635208652713,0a07a2b5451a802f1c4d0f7219b2bf1e04b87663
K31_10,31,10,0.03570352617267348,2.8802165516737075,0.8,0.3333333333333333,0.7333333333333333,4.803711982635567,9f2af87a616ea81ce4467da1b4718fd7fbc445d1
K31_11,31,10,0.013251079819576968,2.723341288348013,0.5333333333333333,0.3333333333333333,0.6666666666666666,12.08516662613074,b707d6aad6a9decb683d9f1208a4d21b58d4c4d2
K31_12,31,10,0.026961843005805678,5.078695199212425,0.7333333333333333,0.4,0.7333333333333333,185.952043946113,868944ea2c375f77b4382718a2ddcbc592d729e2
K31_13,31,8,1.486317407446783e-05,1.0,0.6,0.13333333333333333,0.4666666666666667,66385.13477285646,3ea81e16fe3eb63dbe8b19dd1227c0807bb805c6
K31_14,31,9,3.282543289578926,7.418265250568847,0.4,0.06666666666666667,0.4,1.7688065735435394,4b0e4b55c7746dd8d738d4283fff1f1d1628d4c4
K31_15,31,9,6.858534868985717e-07,2.5328321551493382,1.0,0.9333333333333333,0.8,18188781.401223734,0b66a4e48d45b26481160a26d9f92e2ac0204786
K31_16,31,10,3621.0205689422783,599.5798828176161,0.0,0.0,0.0,1.053234659525852,94d185ffc1162d5ea4c383aa08774601a053b359
K31_17,31,9,7.312915666344727e-05,1.0,0.6666666666666666,0.4666666666666667,0.5333333333333333,8650.82998751921,0e8cd32a3ee231d6389a2a9ea6e020bd476e4c4c
K31_18,31,10,7.014301893585451,5.464001412877754,0.5333333333333333,0.06666666666666667,0.5333333333333333,1.0176174783296676,fb7f2faa87375c75c0911893961ec2c0200ae140
K31_19,31,10,0.4180769380620938,10.025034339600655,0.6,0.26666666666666666,0.4666666666666667,66.20793955695726,a426fcc7999606b5e890e47f7fa3d6a4a7cd5a1b
K31_20,31,9,0.0023579989126855704,1.0,0.6666666666666666,0.5333333333333333,0.6,167.03514428600673,35b328dbd0e34bf0e9c42e412f1d0c6e5b268977
K31_21,31,8,1.7287323345519954,4.793430191816627,0.6,0.13333333333333333,0.6,1.0704553020992749,796542356f765903aea8b19f5457035040ba28a8
K31_22,31,9,0.6513366704757394,2.1744359019819206,0.5333333333333333,0.0,0.4666666666666667,6.978194806518447,b5079152f8bf92ecefe9d936cb473e754196324b
K31_23,31,10,0.0001380218304729408,1.0,0.6666666666666666,0.6,0.6,6168.704786704044,853a0ca53bda2baf7f12d41a506664bbd369e8e5
K31_24,31,10,0.0004048335751707955,1.6691072279609105,0.7333333333333333,0.6666666666666666,0.6,983.9686864587807,7ac2e06d975cf042e842f8b3d27dda5621cdd05d
K31_25,31,8,0.11482465893624152,1.5558863897055304,0.6666666666666666,0.2,0.6666666666666666,2.393172823980471,c94392d15e4c975500e555da05c1d90309e74382
K31_26,31,9,1.1357400162567974,4.422912198382569,0.4,0.0,0.6,0.6911017982154383,bc2fd8e644302fb1c140e8bad889413c66175365
K31_27,31,10,3.0437942955641635,9.154060205435165,0.8,0.26666666666666666,0.6666666666666666,10.27297692520476,4142d7c779d21bd2b8a2f54ad3b654d456ea6acb
K31_28,31,8,0.0015632695116772038,1.0,0.7333333333333333,0.6,0.8,2208.0573485126934,a7ab9cfe8b7d11e7bd9ca0b34f57d1042fb81d7b
K31_29,31,9,0.01980517784852561,1.8326312093839094,0.5333333333333333,0.26666666666666666,0.6,19.6105679967623,a20e073bea8f9a55a4ba66daedb3ef7965ebe22b
