target_id,K_construction,K_proven,m_operators,expression,alpha_rigidity,gradient_absence_g,best_proper_subtree_nmse,n_crit,rigid_subset,overflow_fraction,domain_lo,domain_hi,n_points
K25_28,25,,12,"eml(eml(eml(eml(1, eml(eml(1, eml(1, eml(x, eml(1, 1)))), eml(1, 1))), x), eml(x, eml(1, 1))), x)",0.5833333333333334,false,1.1496333170443276,7.0,false,0.0,2.0,3.0,100
K25_29,25,,12,"eml(eml(1, eml(x, 1)), eml(eml(1, eml(x, 1)), eml(1, eml(1, eml(eml(1, eml(x, eml(1, x))), x)))))",0.8333333333333334,false,0.0860402590744022,10.0,false,0.0,2.0,3.0,100
K27_00,27,,13,"eml(eml(1, eml(x, x)), eml(eml(eml(1, eml(eml(1, 1), 1)), eml(1, eml(x, x))), eml(1, eml(x, eml(x, 1)))))",0.3076923076923077,false,1.4427756375690575,4.0,false,0.0,2.0,3.0,100
K27_01,27,,13,"eml(eml(eml(eml(1, eml(x, x)), x), eml(eml(x, eml(eml(x, eml(1, 1)), 1)), eml(eml(1, eml(1, x)), x))), x)",0.15384615384615385,false,1.1505490752817629,2.0,false,0.0,2.0,3.0,100
K27_02,27,,13,"eml(1, eml(eml(eml(1, eml(eml(1, eml(1, 1)), 1)), eml(1, eml(1, eml(x, eml(eml(1, x), eml(1, 1)))))), 1))",0.6153846153846154,false,1.8449416851924552,8.0,false,0.0,2.0,3.0,100
K27_03,27,,13,"eml(eml(1, eml(eml(eml(eml(1, eml(x, x)), 1), eml(1, 1)), eml(1, x))), eml(eml(1, x), eml(eml(1, x), 1)))",0.15384615384615385,false,0.6411937104749815,2.0,false,0.0,2.0,3.0,100
K27_04,27,,13,"eml(eml(eml(eml(1, eml(x, eml(x, eml(1, 1)))), eml(eml(1, 1), x)), eml(eml(1, eml(1, x)), x)), eml(1, 1))",0.7692307692307693,false,57.569240994473866,10.0,false,0.0,2.0,3.0,100
K27_05,27,,13,"eml(eml(1, eml(1, eml(eml(1, x), 1))), eml(eml(eml(1, eml(eml(1, eml(1, 1)), x)), eml(x, 1)), eml(1, x)))",0.5384615384615384,false,11.371140456698727,7.0,false,0.0,2.0,3.0,100
K27_06,27,,13,"eml(eml(eml(eml(1, eml(x, x)), eml(1, eml(1, 1))), eml(x, eml(x, 1))), eml(1, eml(1, eml(eml(1, x), 1))))",0.23076923076923078,false,0.8856212416906458,3.0,false,0.0,2.0,3.0,100
K27_07,27,,13,"eml(1, eml(eml(eml(eml(x, eml(eml(x, eml(x, 1)), eml(eml(1, 1), 1))), eml(eml(x, eml(1, 1)), 1)), 1), 1))",0.8461538461538461,true,290.30057545613596,11.0,true,0.0,2.0,3.0,100
K27_08,27,,13,"eml(eml(eml(1, eml(eml(1, 1), 1)), eml(1, x)), eml(eml(1, eml(x, eml(1, eml(eml(1, 1), eml(1, x))))), 1))",0.6923076923076923,false,2.537136401881768,9.0,false,0.0,2.0,3.0,100
K27_09,27,,13,"eml(eml(eml(1, eml(eml(eml(1, x), x), 1)), eml(x, 1)), eml(eml(1, 1), eml(1, eml(eml(eml(1, x), x), 1))))",0.9230769230769231,false,62.16567928209678,12.0,false,0.0,2.0,3.0,100
K27_10,27,,13,"eml(eml(1, eml(eml(eml(1, eml(x, x)), eml(eml(1, 1), eml(1, eml(x, x)))), eml(x, x))), eml(eml(1, x), x))",0.6923076923076923,false,16.04304366869743,9.0,false,0.0,2.0,3.0,100
K27_11,27,,13,"eml(eml(eml(eml(1, eml(x, eml(eml(1, x), eml(x, x)))), eml(x, eml(x, x))), eml(x, eml(eml(1, x), 1))), 1)",0.46153846153846156,false,0.45876278829165884,6.0,false,0.0,2.0,3.0,100
K27_12,27,,13,"eml(eml(eml(x, eml(eml(x, x), 1)), eml(eml(1, 1), eml(eml(1, x), eml(1, 1)))), eml(x, eml(x, eml(1, x))))",0.6153846153846154,false,265.4650538869436,8.0,false,0.0,2.0,3.0,100
K27_13,27,,13,"eml(eml(eml(1, 1), 1), eml(eml(eml(eml(1, eml(x, 1)), x), 1), eml(eml(1, x), eml(1, eml(x, eml(1, x))))))",0.46153846153846156,false,5935575990738.744,6.0,false,0.0,2.0,3.0,100
K27_14,27,,13,"eml(eml(1, eml(x, 1)), eml(eml(eml(1, eml(x, 1)), eml(1, x)), eml(1, eml(eml(1, eml(eml(1, x), 1)), 1))))",1.0,true,49.26311087767483,13.0,true,0.0,2.0,3.0,100
K27_15,27,,13,"eml(eml(1, 1), eml(eml(eml(eml(eml(eml(eml(1, eml(x, 1)), eml(eml(1, x), x)), eml(1, x)), x), 1), 1), x))",0.6153846153846154,false,3.3531330325675675,8.0,false,0.0,2.0,3.0,100
K27_16,27,,13,"eml(eml(eml(eml(1, eml(eml(eml(1, eml(x, x)), 1), eml(x, eml(eml(x, 1), eml(eml(1, 1), x))))), x), 1), x)",0.46153846153846156,false,1.018419137407372,6.0,false,0.0,2.0,3.0,100
K27_17,27,,13,"eml(x, eml(eml(eml(x, eml(eml(x, eml(x, eml(eml(1, 1), eml(1, 1)))), eml(1, eml(1, 1)))), x), eml(1, 1)))",0.6923076923076923,false,55.555045188389514,9.0,false,0.0,2.0,3.0,100
K27_18,27,,13,"eml(1, eml(eml(eml(eml(1, eml(x, eml(1, x))), eml(eml(1, x), eml(eml(1, x), x))), eml(1, eml(x, x))), x))",0.3076923076923077,false,1.0500208901178536,4.0,false,0.0,2.0,3.0,100
K27_19,27,,13,"eml(eml(eml(1, 1), 1), eml(eml(x, eml(eml(x, eml(eml(eml(1, x), eml(eml(x, 1), 1)), 1)), 1)), eml(1, 1)))",1.0,false,40913776043795.766,13.0,false,0.0,2.0,3.0,100
K27_20,27,,13,"eml(eml(1, eml(x, eml(eml(eml(1, eml(1, x)), eml(eml(1, eml(1, eml(1, x))), eml(eml(1, x), 1))), 1))), x)",0.07692307692307693,false,1.0236762520550662,1.0,false,0.0,2.0,3.0,100
K27_21,27,,13,"eml(eml(1, eml(x, 1)), eml(eml(eml(1, eml(eml(1, eml(1, x)), eml(eml(1, x), eml(x, 1)))), 1), eml(x, 1)))",0.9230769230769231,false,134.08583064867227,12.0,false,0.0,2.0,3.0,100
K27_22,27,,13,"eml(x, eml(eml(eml(1, x), eml(1, eml(eml(1, eml(x, eml(x, 1))), eml(eml(1, eml(1, x)), eml(x, 1))))), 1))",0.07692307692307693,false,0.32997163040158267,1.0,false,0.0,2.0,3.0,100
K27_23,27,,13,"eml(eml(eml(eml(eml(1, eml(eml(1, 1), eml(1, eml(1, x)))), eml(x, eml(x, 1))), eml(x, eml(x, x))), x), 1)",0.5384615384615384,false,24.260961349764106,7.0,false,0.0,2.0,3.0,100
K27_24,27,,13,"eml(x, eml(eml(x, eml(eml(eml(eml(1, eml(x, x)), 1), eml(x, eml(eml(1, 1), x))), eml(1, eml(1, 1)))), x))",0.46153846153846156,false,0.1265208061298769,6.0,false,0.0,2.0,3.0,100
K27_25,27,,13,"eml(x, eml(1, eml(1, eml(eml(eml(1, eml(eml(1, eml(1, x)), eml(1, 1))), eml(1, eml(1, eml(1, x)))), x))))",0.07692307692307693,false,2.2220666755952094,1.0,false,0.0,2.0,3.0,100
K27_26,27,,13,"eml(eml(1, x), eml(1, eml(eml(1, eml(1, x)), eml(1, eml(1, eml(eml(1, eml(1, eml(1, 1))), eml(1, x)))))))",0.3076923076923077,false,5.141532294223925,4.0,false,0.0,2.0,3.0,100
K27_27,27,,13,"eml(eml(1, x), eml(eml(1, x), eml(eml(1, eml(eml(1, 1), x)), eml(1, eml(eml(1, eml(x, x)), eml(1, 1))))))",0.3076923076923077,false,7.535797071232833,4.0,false,0.0,2.0,3.0,100
K27_28,27,,13,"eml(eml(eml(1, eml(x, 1)), eml(eml(1, eml(1, eml(eml(1, x), eml(eml(1, x), x)))), x)), eml(x, eml(1, x)))",0.46153846153846156,false,6.3381662786259065,6.0,false,0.0,2.0,3.0,100
K27_29,27,,13,"eml(eml(1, eml(eml(1, eml(eml(1, eml(1, 1)), 1)), eml(1, eml(eml(1, 1), x)))), eml(1, eml(x, eml(x, x))))",0.23076923076923078,false,1.673946550463733,3.0,false,0.0,2.0,3.0,100
K29_00,29,,14,"eml(eml(1, x), eml(eml(eml(1, x), eml(eml(eml(x, eml(eml(x, 1), 1)), eml(1, eml(1, x))), eml(eml(1, x), 1))), 1))",1.0,false,466.1867878792651,14.0,false,0.0,2.0,3.0,100
K29_01,29,,14,"eml(eml(1, x), eml(eml(x, eml(eml(x, eml(eml(eml(1, x), eml(x, x)), eml(eml(1, eml(x, 1)), x))), 1)), eml(1, 1)))",0.7857142857142857,true,2.4298843924588764,11.0,true,0.0,2.0,3.0,100
K29_02,29,,14,"eml(1, eml(eml(eml(1, eml(eml(1, x), eml(1, eml(1, 1)))), eml(x, eml(x, eml(eml(eml(1, x), eml(x, 1)), 1)))), 1))",0.8571428571428571,true,40.92905024585227,12.0,true,0.0,2.0,3.0,100
K29_03,29,,14,"eml(eml(eml(1, 1), 1), eml(1, eml(eml(eml(1, eml(eml(1, x), eml(eml(1, x), eml(1, 1)))), eml(eml(1, 1), 1)), 1)))",0.7857142857142857,false,309234080287531.06,11.0,false,0.0,2.0,3.0,100
K29_04,29,,14,"eml(x, eml(eml(eml(eml(1, eml(x, eml(x, eml(1, eml(1, 1))))), eml(eml(1, x), x)), eml(eml(1, x), eml(1, x))), x))",0.2857142857142857,false,1.0131337064987267,4.0,false,0.0,2.0,3.0,100
K29_05,29,,14,"eml(eml(eml(eml(eml(eml(eml(1, eml(eml(1, 1), 1)), eml(eml(1, x), x)), eml(eml(1, x), 1)), x), 1), eml(x, x)), 1)",0.6428571428571429,false,0.6840189262820013,9.0,false,0.0,2.0,3.0,100
K29_06,29,,14,"eml(1, eml(eml(1, eml(x, 1)), eml(eml(eml(eml(eml(1, eml(eml(1, 1), 1)), 1), eml(x, x)), x), eml(eml(1, 1), 1))))",0.7142857142857143,true,4.419467597533991,10.0,true,0.0,2.0,3.0,100
K29_07,29,,14,"eml(eml(eml(1, x), eml(eml(1, 1), x)), eml(1, eml(eml(eml(1, eml(eml(1, x), eml(x, 1))), eml(eml(1, 1), x)), x)))",0.14285714285714285,false,1.8161924704091694,2.0,false,0.0,2.0,3.0,100
K29_08,29,,14,"eml(1, eml(eml(1, eml(x, eml(1, eml(eml(1, 1), x)))), eml(eml(1, x), eml(1, eml(x, eml(1, eml(x, eml(1, 1))))))))",0.7857142857142857,false,103.80996689742953,11.0,false,0.0,2.0,3.0,100
K29_09,29,,14,"eml(eml(eml(1, eml(x, x)), 1), eml(eml(1, eml(eml(eml(1, eml(x, x)), eml(x, eml(x, eml(1, eml(x, x))))), x)), 1))",0.35714285714285715,false,1.0289851027437773,5.0,false,0.0,2.0,3.0,100
K29_10,29,,14,"eml(eml(eml(1, eml(x, x)), eml(eml(eml(1, eml(eml(eml(1, x), eml(x, eml(x, 1))), eml(1, eml(x, 1)))), x), x)), 1)",0.07142857142857142,false,2.2851291815864534,1.0,false,0.0,2.0,3.0,100
K29_11,29,,14,"eml(1, eml(eml(eml(x, eml(eml(x, x), 1)), eml(x, x)), eml(1, eml(eml(1, eml(1, 1)), eml(eml(1, eml(x, 1)), x)))))",0.8571428571428571,false,2.4670630393154904,12.0,false,0.0,2.0,3.0,100
K29_12,29,,14,"eml(eml(eml(1, eml(eml(eml(1, x), eml(eml(1, 1), x)), eml(1, 1))), eml(x, eml(eml(1, eml(eml(1, x), x)), 1))), 1)",0.6428571428571429,true,1803.8040176072013,9.0,true,0.0,2.0,3.0,100
K29_13,29,,14,"eml(eml(1, eml(1, eml(eml(1, eml(1, eml(1, 1))), eml(1, eml(eml(eml(1, eml(x, x)), eml(1, eml(1, 1))), 1))))), 1)",0.7142857142857143,false,126.70152679494707,10.0,false,0.0,2.0,3.0,100
K29_14,29,,14,"eml(eml(1, eml(1, eml(eml(eml(eml(1, eml(x, 1)), eml(1, 1)), eml(1, 1)), eml(x, eml(1, eml(1, 1)))))), eml(1, x))",0.2857142857142857,false,1.3007549074020601,4.0,false,0.0,2.0,3.0,100
K29_15,29,,14,"eml(eml(1, eml(1, eml(eml(eml(1, eml(eml(eml(1, x), x), x)), 1), x))), eml(eml(1, eml(eml(1, eml(1, 1)), x)), 1))",1.0,false,5.14389588047761,14.0,false,0.0,2.0,3.0,100
K29_16,29,,14,"eml(eml(1, eml(1, x)), eml(1, eml(x, eml(eml(x, 1), eml(eml(eml(x, eml(eml(x, x), 1)), eml(eml(1, x), 1)), 1)))))",0.7142857142857143,false,10.033013842854665,10.0,false,0.0,2.0,3.0,100
K29_17,29,,14,"eml(eml(1, 1), eml(eml(eml(eml(1, eml(x, 1)), eml(1, 1)), eml(x, eml(eml(1, eml(1, x)), x))), eml(eml(1, 1), 1)))",0.6428571428571429,false,17.91874741290047,9.0,false,0.0,2.0,3.0,100
K29_18,29,,14,"eml(1, eml(eml(1, eml(eml(eml(eml(1, x), eml(eml(eml(1, x), 1), 1)), eml(x, 1)), eml(x, eml(x, x)))), eml(x, x)))",0.7857142857142857,false,672.3931713614256,11.0,false,0.0,2.0,3.0,100
K29_19,29,,14,"eml(eml(eml(eml(eml(1, eml(x, eml(1, x))), eml(x, 1)), eml(x, eml(1, 1))), x), eml(eml(1, x), eml(eml(1, x), 1)))",0.8571428571428571,false,50.15969738207042,12.0,false,0.0,2.0,3.0,100
K29_20,29,,14,"eml(eml(1, x), eml(eml(eml(eml(1, eml(x, eml(eml(1, 1), x))), eml(eml(1, 1), 1)), eml(eml(1, x), eml(x, 1))), x))",0.5,false,10.528269024809383,7.0,false,0.0,2.0,3.0,100
K29_21,29,,14,"eml(1, eml(eml(eml(eml(eml(1, eml(eml(1, 1), eml(eml(1, 1), 1))), eml(x, x)), 1), eml(1, eml(x, 1))), eml(x, x)))",0.2857142857142857,false,1.1806368541380166,4.0,false,0.0,2.0,3.0,100
K29_22,29,,14,"eml(eml(eml(1, eml(1, 1)), eml(x, eml(eml(1, 1), eml(x, 1)))), eml(eml(1, 1), eml(eml(1, eml(x, 1)), eml(1, 1))))",0.2857142857142857,false,2.060335431710208,4.0,false,0.0,2.0,3.0,100
K29_23,29,,14,"eml(1, eml(eml(1, x), eml(eml(eml(1, eml(x, 1)), eml(x, x)), eml(1, eml(eml(1, eml(x, eml(1, eml(1, x)))), x)))))",0.5,true,11.054144126737821,7.0,true,0.0,2.0,3.0,100
K29_24,29,,14,"eml(1, eml(eml(eml(1, eml(x, eml(eml(1, 1), 1))), eml(1, eml(x, eml(x, eml(eml(x, 1), eml(x, 1)))))), eml(x, 1)))",0.35714285714285715,false,3.732416852630223,5.0,false,0.0,2.0,3.0,100
K29_25,29,,14,"eml(eml(x, eml(eml(x, 1), x)), eml(eml(eml(1, eml(1, 1)), eml(1, 1)), eml(eml(eml(1, eml(x, eml(x, x))), 1), x)))",0.8571428571428571,false,243500.99911311848,12.0,false,0.0,2.0,3.0,100
K29_26,29,,14,"eml(eml(1, eml(x, x)), eml(eml(1, eml(eml(eml(1, eml(1, 1)), eml(x, eml(x, 1))), 1)), eml(1, eml(x, eml(1, 1)))))",0.21428571428571427,false,0.7728286507528995,3.0,false,0.0,2.0,3.0,100
K29_27,29,,14,"eml(eml(1, eml(x, eml(eml(eml(1, eml(x, eml(eml(1, 1), 1))), x), eml(1, eml(eml(1, eml(x, 1)), x))))), eml(1, x))",0.14285714285714285,false,0.23606561649472244,2.0,false,0.0,2.0,3.0,100
K29_28,29,,14,"eml(eml(eml(1, eml(eml(1, x), x)), eml(1, x)), eml(eml(1, x), eml(eml(eml(1, eml(x, 1)), x), eml(1, eml(x, 1)))))",0.21428571428571427,false,0.30292574383720333,3.0,false,0.0,2.0,3.0,100
K29_29,29,,14,"eml(eml(eml(1, eml(1, 1)), x), eml(eml(1, eml(x, 1)), eml(eml(eml(eml(eml(1, eml(x, 1)), x), x), eml(1, x)), x)))",0.2857142857142857,false,60.42882395782841,4.0,false,0.0,2.0,3.0,100
K31_00,31,,15,"eml(eml(eml(1, eml(eml(1, 1), eml(eml(1, 1), x))), eml(eml(eml(1, x), eml(1, eml(eml(1, x), eml(x, eml(1, 1))))), 1)), 1)",0.5333333333333333,false,246.40266889876216,8.0,false,0.0,2.0,3.0,100
K31_01,31,,15,"eml(eml(1, eml(eml(1, eml(eml(1, eml(1, x)), x)), eml(eml(1, eml(1, eml(x, x))), eml(1, eml(1, x))))), eml(x, eml(x, 1)))",0.3333333333333333,false,4.259238001832403,5.0,false,0.0,2.0,3.0,100
K31_02,31,,15,"eml(eml(1, eml(eml(eml(eml(1, eml(x, eml(x, 1))), x), 1), eml(eml(1, eml(1, x)), eml(eml(1, x), eml(1, eml(1, 1)))))), x)",0.2,false,0.6770425582849507,3.0,false,0.0,2.0,3.0,100
K31_03,31,,15,"eml(x, eml(eml(1, eml(eml(eml(eml(eml(1, eml(x, x)), x), x), eml(1, eml(1, 1))), eml(1, 1))), eml(eml(1, eml(x, 1)), 1)))",0.13333333333333333,false,1.180811567842058,2.0,false,0.0,2.0,3.0,100
K31_04,31,,15,"eml(eml(eml(eml(1, eml(x, eml(eml(1, eml(x, eml(x, x))), eml(x, x)))), eml(eml(x, eml(eml(x, x), 1)), x)), x), eml(1, 1))",0.3333333333333333,false,1.0215130399154142,5.0,false,0.0,2.0,3.0,100
K31_05,31,,15,"eml(eml(eml(1, eml(eml(1, eml(eml(1, eml(x, eml(1, 1))), eml(1, 1))), eml(x, eml(1, eml(1, 1))))), eml(1, eml(1, x))), x)",0.3333333333333333,false,0.20716641938734848,5.0,false,0.0,2.0,3.0,100
K31_06,31,,15,"eml(eml(eml(1, eml(eml(1, eml(1, eml(eml(1, x), eml(eml(x, 1), 1)))), eml(eml(1, eml(x, eml(1, 1))), x))), eml(1, x)), x)",0.4666666666666667,false,1.0176978139268953,7.0,false,0.0,2.0,3.0,100
K31_07,31,,15,"eml(eml(1, x), eml(eml(eml(1, x), eml(eml(eml(eml(1, eml(x, eml(x, x))), 1), x), 1)), eml(eml(1, eml(eml(1, x), x)), 1)))",0.26666666666666666,false,0.752230905705288,4.0,false,0.0,2.0,3.0,100
K31_08,31,,15,"eml(eml(eml(eml(eml(1, x), eml(eml(x, eml(1, 1)), x)), eml(1, eml(eml(1, eml(eml(1, 1), 1)), x))), 1), eml(1, eml(1, 1)))",0.26666666666666666,false,0.945599259610621,4.0,false,0.0,2.0,3.0,100
K31_09,31,,15,"eml(eml(eml(eml(1, eml(x, eml(x, x))), x), eml(eml(eml(1, x), eml(x, eml(1, eml(x, 1)))), eml(1, eml(x, x)))), eml(1, x))",0.3333333333333333,false,0.8300080744237468,5.0,false,0.0,2.0,3.0,100
K31_10,31,,15,"eml(1, eml(eml(1, eml(x, x)), eml(eml(eml(1, eml(x, eml(eml(1, eml(x, x)), eml(eml(1, 1), x)))), eml(1, eml(1, x))), 1)))",0.8,false,3.8574392669724538,12.0,false,0.0,2.0,3.0,100
K31_11,31,,15,"eml(1, eml(1, eml(eml(eml(x, eml(eml(x, eml(1, x)), 1)), 1), eml(eml(1, x), eml(1, eml(1, eml(eml(1, eml(x, 1)), x)))))))",0.5333333333333333,true,36.190105766540945,8.0,true,0.0,2.0,3.0,100
K31_12,31,,15,"eml(eml(1, eml(1, 1)), eml(1, eml(eml(eml(eml(1, eml(eml(1, eml(1, x)), eml(1, x))), eml(x, 1)), 1), eml(1, eml(1, 1)))))",0.7333333333333333,false,145.7844073269894,11.0,false,0.0,2.0,3.0,100
K31_13,31,,15,"eml(eml(eml(eml(eml(1, eml(x, x)), eml(x, eml(eml(1, x), 1))), eml(x, x)), eml(eml(eml(1, x), eml(1, eml(1, x))), x)), 1)",0.6,false,11781.449324022646,9.0,false,0.0,2.0,3.0,100
K31_14,31,,15,"eml(1, eml(eml(eml(eml(eml(1, eml(x, 1)), x), eml(eml(1, 1), 1)), 1), eml(1, eml(1, eml(eml(1, eml(1, eml(1, 1))), x)))))",0.4,false,1.4715299947912188,6.0,false,0.0,2.0,3.0,100
K31_15,31,,15,"eml(eml(1, eml(eml(eml(1, eml(1, 1)), eml(1, 1)), x)), eml(eml(1, 1), eml(eml(1, eml(eml(1, eml(1, eml(1, x))), x)), x)))",1.0,false,683618.6008695031,15.0,false,0.0,2.0,3.0,100
K31_16,31,,15,"eml(eml(1, eml(eml(eml(1, x), eml(eml(x, eml(1, eml(1, eml(1, x)))), x)), eml(x, eml(eml(1, x), eml(x, eml(x, 1)))))), 1)",0.0,false,1.0389189836931778,0.0,false,0.0,2.0,3.0,100
K31_17,31,,15,"eml(1, eml(eml(1, 1), eml(eml(x, eml(eml(x, eml(eml(1, 1), 1)), x)), eml(eml(1, eml(x, eml(1, eml(1, x)))), eml(1, 1)))))",0.6666666666666666,false,1380.8434975302282,10.0,false,0.0,2.0,3.0,100
K31_18,31,,15,"eml(eml(1, eml(1, 1)), eml(eml(eml(eml(1, eml(eml(eml(1, eml(x, 1)), 1), eml(1, eml(x, 1)))), eml(1, 1)), x), eml(x, 1)))",0.5333333333333333,true,1.030783457042083,8.0,true,0.0,2.0,3.0,100
K31_19,31,,15,"eml(eml(1, eml(1, x)), eml(1, eml(eml(eml(eml(eml(1, eml(x, eml(1, 1))), eml(1, 1)), eml(eml(1, 1), eml(1, x))), 1), 1)))",0.6,false,60.947142712638374,9.0,false,0.0,2.0,3.0,100
K31_20,31,,15,"eml(eml(eml(eml(1, eml(eml(eml(1, x), eml(x, x)), eml(x, eml(eml(x, 1), eml(1, 1))))), eml(x, x)), 1), eml(1, eml(1, x)))",0.6666666666666666,false,27.62051059506098,10.0,false,0.0,2.0,3.0,100
K31_21,31,,15,"eml(eml(eml(eml(eml(1, eml(eml(1, 1), x)), 1), eml(x, 1)), x), eml(1, eml(eml(eml(eml(1, eml(x, x)), eml(x, x)), 1), 1)))",0.6,false,0.322071729760763,9.0,false,0.0,2.0,3.0,100
K31_22,31,,15,"eml(eml(1, eml(x, eml(eml(1, 1), eml(1, 1)))), eml(x, eml(eml(eml(eml(x, eml(eml(x, 1), x)), eml(x, x)), eml(1, x)), x)))",0.5333333333333333,false,0.7893628283799986,8.0,false,0.0,2.0,3.0,100
K31_23,31,,15,"eml(eml(1, eml(eml(eml(x, eml(eml(x, x), eml(eml(1, eml(x, 1)), eml(eml(1, x), x)))), eml(1, eml(eml(1, 1), x))), 1)), 1)",0.6666666666666666,false,4.571404698004069,10.0,false,0.0,2.0,3.0,100
K31_24,31,,15,"eml(eml(eml(1, eml(eml(1, eml(1, 1)), eml(1, x))), eml(eml(1, 1), eml(x, eml(eml(1, eml(1, eml(1, eml(1, x)))), x)))), 1)",0.7333333333333333,false,19.89393261237791,11.0,false,0.0,2.0,3.0,100
K31_25,31,,15,"eml(eml(eml(eml(1, eml(eml(eml(1, x), x), eml(1, x))), eml(1, eml(eml(1, eml(1, x)), eml(eml(1, x), 1)))), eml(1, 1)), x)",0.6666666666666666,false,0.536459050471326,10.0,false,0.0,2.0,3.0,100
K31_26,31,,15,"eml(eml(1, eml(eml(1, x), eml(eml(1, x), eml(eml(eml(1, eml(x, 1)), eml(x, x)), x)))), eml(eml(eml(1, eml(x, x)), 1), x))",0.4,true,1.896778896057415,6.0,false,0.0,2.0,3.0,100
K31_27,31,,15,"eml(eml(1, eml(eml(1, eml(eml(1, eml(1, 1)), 1)), eml(eml(1, eml(1, eml(eml(1, eml(x, x)), eml(x, x)))), x))), eml(1, x))",0.8,false,6.134491829575556,12.0,false,0.0,2.0,3.0,100
K31_28,31,,15,"eml(eml(eml(eml(x, eml(eml(x, 1), 1)), eml(x, eml(x, eml(1, eml(x, 1))))), eml(1, x)), eml(eml(1, eml(1, 1)), eml(1, x)))",0.7333333333333333,false,156.1090639763661,11.0,false,0.0,2.0,3.0,100
K31_29,31,,15,"eml(1, eml(1, eml(eml(1, eml(eml(1, x), eml(1, eml(1, x)))), eml(eml(1, eml(1, x)), eml(1, eml(1, eml(1, eml(x, x))))))))",0.5333333333333333,false,5.357122024094753,8.0,false,0.0,2.0,3.0,100
